id,aquarium_id,sensor_id,value,created_at,updated_at
635,1,1,26.52,"2022-06-29 20:49:25.850405","2022-07-23 22:11:53.287541"
636,1,1,25.88,"2022-07-16 23:54:14.986671","2022-07-23 22:11:53.296750"
637,1,1,27.72,"2022-07-01 13:25:03.011655","2022-07-23 22:11:53.305346"
638,1,1,25.42,"2022-07-11 10:55:32.054854","2022-07-23 22:11:53.313114"
639,1,1,26.38,"2022-07-17 16:05:57.906144","2022-07-23 22:11:53.319515"
640,1,1,25.75,"2022-07-10 02:55:47.966740","2022-07-23 22:11:53.326806"
641,1,1,26.3,"2022-07-12 00:46:38.318365","2022-07-23 22:11:53.333074"
642,1,1,25.2,"2022-07-01 15:12:45.145095","2022-07-23 22:11:53.339966"
643,1,1,26.38,"2022-06-25 20:23:58.502045","2022-07-23 22:11:53.347940"
644,1,1,26.77,"2022-06-26 18:10:17.148016","2022-07-23 22:11:53.355088"
645,1,1,25.72,"2022-07-15 18:53:21.393371","2022-07-23 22:11:53.361756"
646,1,1,26.09,"2022-06-29 09:47:28.519546","2022-07-23 22:11:53.373241"
647,1,1,27.76,"2022-07-19 01:10:59.619562","2022-07-23 22:11:53.381356"
648,1,1,26.4,"2022-07-12 10:30:02.697237","2022-07-23 22:11:53.388930"
649,1,1,25.74,"2022-07-14 06:24:26.769519","2022-07-23 22:11:53.396657"
650,1,1,27.48,"2022-07-07 19:05:42.183446","2022-07-23 22:11:53.403333"
651,1,1,25.85,"2022-06-27 21:39:54.713784","2022-07-23 22:11:53.410463"
652,1,1,26.43,"2022-07-12 17:54:43.393578","2022-07-23 22:11:53.417912"
653,1,1,27.72,"2022-06-28 22:19:30.983038","2022-07-23 22:11:53.428504"
654,1,1,27.5,"2022-06-26 01:02:44.410014","2022-07-23 22:11:53.439027"
655,1,1,27.35,"2022-07-23 20:10:58.932281","2022-07-23 22:11:53.447611"
656,1,1,26.9,"2022-06-28 01:02:04.439748","2022-07-23 22:11:53.457306"
657,1,1,27.76,"2022-07-12 03:11:38.011464","2022-07-23 22:11:53.463943"
658,1,1,27.16,"2022-07-19 10:38:33.544422","2022-07-23 22:11:53.470968"
659,1,1,27.62,"2022-07-10 12:41:44.371124","2022-07-23 22:11:53.478765"
660,1,1,27.07,"2022-07-15 14:31:08.596071","2022-07-23 22:11:53.485121"
661,1,1,26.59,"2022-07-11 10:34:58.717786","2022-07-23 22:11:53.492344"
662,1,1,27.49,"2022-06-25 06:51:12.249645","2022-07-23 22:11:53.502993"
663,1,1,27.8,"2022-07-08 13:16:51.787489","2022-07-23 22:11:53.511111"
664,1,1,27.06,"2022-07-17 14:51:22.872478","2022-07-23 22:11:53.519679"
665,1,1,27.36,"2022-07-13 17:28:50.740185","2022-07-23 22:11:53.526442"
666,1,1,26.77,"2022-07-01 03:25:13.717964","2022-07-23 22:11:53.534227"
667,1,1,27.0,"2022-07-18 04:07:02.361194","2022-07-23 22:11:53.541011"
668,1,1,27.79,"2022-06-30 14:55:34.017657","2022-07-23 22:11:53.549159"
669,1,1,26.43,"2022-07-05 03:08:43.111128","2022-07-23 22:11:53.561005"
670,1,1,27.23,"2022-07-21 15:17:44.266656","2022-07-23 22:11:53.569078"
671,1,1,27.93,"2022-07-18 23:11:34.174551","2022-07-23 22:11:53.577302"
672,1,1,26.44,"2022-07-22 04:49:18.873881","2022-07-23 22:11:53.584720"
673,1,1,27.08,"2022-07-03 08:12:30.314499","2022-07-23 22:11:53.592622"
674,1,1,25.4,"2022-07-01 11:37:29.223292","2022-07-23 22:11:53.598682"
675,1,1,27.38,"2022-06-26 21:02:02.864113","2022-07-23 22:11:53.606025"
676,1,1,27.51,"2022-07-14 03:36:09.166297","2022-07-23 22:11:53.613195"
677,1,1,25.8,"2022-06-29 01:45:44.013247","2022-07-23 22:11:53.622159"
678,1,1,25.14,"2022-07-22 21:02:20.837864","2022-07-23 22:11:53.633153"
679,1,1,27.14,"2022-06-28 23:46:04.323587","2022-07-23 22:11:53.641467"
680,1,1,26.49,"2022-07-08 16:36:09.880168","2022-07-23 22:11:53.658081"
681,1,1,27.27,"2022-07-10 06:02:51.588527","2022-07-23 22:11:53.668175"
682,1,1,26.41,"2022-07-08 19:29:34.154541","2022-07-23 22:11:53.677089"
683,1,1,27.18,"2022-07-11 20:50:51.139506","2022-07-23 22:11:53.687559"
684,1,1,25.67,"2022-06-28 05:15:53.765613","2022-07-23 22:11:53.694302"
685,1,1,26.32,"2022-06-24 13:47:32.076085","2022-07-23 22:11:53.701060"
686,1,1,26.57,"2022-06-26 09:33:57.019839","2022-07-23 22:11:53.713795"
687,1,1,27.8,"2022-07-02 20:42:32.266776","2022-07-23 22:11:53.725528"
688,1,1,27.28,"2022-07-07 20:54:04.536298","2022-07-23 22:11:53.734202"
689,1,1,27.75,"2022-07-07 08:19:05.820777","2022-07-23 22:11:53.742173"
690,1,1,26.23,"2022-07-08 13:06:46.809650","2022-07-23 22:11:53.749516"
691,1,1,26.52,"2022-07-01 06:04:18.138878","2022-07-23 22:11:53.756855"
692,1,1,27.3,"2022-06-25 18:59:52.249784","2022-07-23 22:11:53.764199"
693,1,1,28.0,"2022-07-15 07:50:30.563392","2022-07-23 22:11:53.771602"
694,1,1,26.0,"2022-07-08 02:03:29.067753","2022-07-23 22:11:53.778491"
695,1,1,25.69,"2022-07-20 08:54:06.885608","2022-07-23 22:11:53.788648"
696,1,1,25.46,"2022-07-01 00:20:55.587746","2022-07-23 22:11:53.797517"
697,1,1,27.08,"2022-07-09 15:12:33.947878","2022-07-23 22:11:53.806215"
698,1,1,27.78,"2022-06-28 23:09:10.210836","2022-07-23 22:11:53.813600"
699,1,1,26.85,"2022-07-16 06:49:31.035937","2022-07-23 22:11:53.820821"
700,1,1,25.18,"2022-06-26 15:50:27.256906","2022-07-23 22:11:53.827637"
701,1,1,25.65,"2022-07-05 10:39:31.066093","2022-07-23 22:11:53.842698"
702,1,1,27.7,"2022-06-25 06:34:22.850470","2022-07-23 22:11:53.851213"
703,1,1,26.36,"2022-07-09 15:39:56.383030","2022-07-23 22:11:53.863655"
704,1,1,26.66,"2022-07-10 18:19:58.682328","2022-07-23 22:11:53.872337"
705,1,1,25.64,"2022-07-20 08:55:56.165490","2022-07-23 22:11:53.883906"
706,1,1,25.41,"2022-06-29 04:08:02.520647","2022-07-23 22:11:53.895946"
707,1,1,27.02,"2022-07-05 17:29:05.922541","2022-07-23 22:11:53.904990"
708,1,1,25.3,"2022-07-09 09:37:26.331857","2022-07-23 22:11:53.913754"
709,1,1,25.38,"2022-07-21 21:06:03.083485","2022-07-23 22:11:53.926172"
710,1,1,26.2,"2022-07-17 19:45:47.134433","2022-07-23 22:11:53.934667"
711,1,1,26.48,"2022-07-02 20:40:18.072467","2022-07-23 22:11:53.942609"
712,1,1,25.51,"2022-07-20 15:55:55.293662","2022-07-23 22:11:53.954076"
713,1,1,25.92,"2022-07-02 14:55:45.105744","2022-07-23 22:11:53.966879"
714,1,1,27.07,"2022-07-01 03:48:04.974107","2022-07-23 22:11:53.984740"
715,1,1,25.08,"2022-06-26 08:02:51.884824","2022-07-23 22:11:54.000659"
716,1,1,26.78,"2022-07-20 03:25:48.128052","2022-07-23 22:11:54.010585"
717,1,1,27.14,"2022-07-03 20:30:57.237800","2022-07-23 22:11:54.025962"
718,1,1,26.69,"2022-06-29 10:45:54.530651","2022-07-23 22:11:54.033318"
719,1,1,27.14,"2022-07-01 11:31:32.194826","2022-07-23 22:11:54.043858"
720,1,1,27.18,"2022-06-24 17:38:11.074097","2022-07-23 22:11:54.050146"
721,1,1,26.29,"2022-07-03 14:13:15.466885","2022-07-23 22:11:54.057338"
722,1,1,26.16,"2022-07-10 21:42:10.818638","2022-07-23 22:11:54.064616"
723,1,1,25.98,"2022-07-16 01:33:43.935499","2022-07-23 22:11:54.073098"
724,1,1,27.4,"2022-07-18 22:04:58.415597","2022-07-23 22:11:54.080142"
725,1,1,27.52,"2022-07-17 03:23:00.232377","2022-07-23 22:11:54.086481"
726,1,1,27.11,"2022-07-12 09:31:31.911046","2022-07-23 22:11:54.092364"
727,1,1,26.75,"2022-07-17 16:33:06.066792","2022-07-23 22:11:54.099495"
728,1,1,25.98,"2022-07-15 17:16:34.914944","2022-07-23 22:11:54.106874"
729,1,1,25.16,"2022-07-14 04:12:54.352048","2022-07-23 22:11:54.113208"
730,1,1,26.52,"2022-07-12 01:21:23.778550","2022-07-23 22:11:54.126373"
731,1,1,26.89,"2022-07-03 13:24:38.717795","2022-07-23 22:11:54.143621"
732,1,1,25.28,"2022-07-06 18:14:38.934855","2022-07-23 22:11:54.154331"
733,1,1,27.51,"2022-07-01 04:13:48.645791","2022-07-23 22:11:54.163186"
734,1,1,27.79,"2022-07-11 21:20:57.229858","2022-07-23 22:11:54.180125"
735,1,1,26.47,"2022-07-05 23:11:41.361248","2022-07-23 22:11:54.192805"
736,1,1,25.4,"2022-07-07 03:07:52.565340","2022-07-23 22:11:54.203617"
737,1,1,27.41,"2022-07-17 02:25:54.957947","2022-07-23 22:11:54.213820"
738,1,1,27.38,"2022-07-04 20:56:59.072543","2022-07-23 22:11:54.221644"
739,1,1,27.49,"2022-06-29 12:37:08.338372","2022-07-23 22:11:54.228635"
740,1,1,26.42,"2022-07-04 00:19:32.407463","2022-07-23 22:11:54.236532"
741,1,1,27.89,"2022-06-30 09:07:29.323464","2022-07-23 22:11:54.244996"
742,1,1,26.4,"2022-07-10 18:57:29.133301","2022-07-23 22:11:54.257667"
743,1,1,26.85,"2022-07-21 00:53:26.417482","2022-07-23 22:11:54.276481"
744,1,1,25.33,"2022-07-07 08:32:15.894687","2022-07-23 22:11:54.289888"
745,1,1,26.16,"2022-07-17 08:31:36.067321","2022-07-23 22:11:54.303029"
746,1,1,27.44,"2022-07-20 15:22:48.876197","2022-07-23 22:11:54.319231"
747,1,1,26.43,"2022-07-17 06:31:57.579437","2022-07-23 22:11:54.340396"
748,1,1,25.27,"2022-06-28 18:01:16.708773","2022-07-23 22:11:54.359507"
749,1,1,25.19,"2022-07-01 04:26:31.492252","2022-07-23 22:11:54.371974"
750,1,1,25.08,"2022-07-07 07:51:33.020087","2022-07-23 22:11:54.382606"
751,1,1,26.08,"2022-07-19 19:11:23.262563","2022-07-23 22:11:54.392070"
752,1,1,25.08,"2022-07-14 12:36:33.480245","2022-07-23 22:11:54.402037"
753,1,1,25.52,"2022-07-15 10:44:39.902970","2022-07-23 22:11:54.418917"
754,1,1,25.28,"2022-06-30 03:27:09.329614","2022-07-23 22:11:54.433643"
755,1,1,27.91,"2022-06-28 10:49:38.451803","2022-07-23 22:11:54.446139"
756,1,1,25.08,"2022-07-23 06:13:07.273298","2022-07-23 22:11:54.455853"
757,1,1,26.56,"2022-07-15 17:07:43.591627","2022-07-23 22:11:54.464236"
758,1,1,26.95,"2022-07-04 08:09:42.208508","2022-07-23 22:11:54.475453"
759,1,1,27.58,"2022-07-16 19:33:06.206723","2022-07-23 22:11:54.483219"
760,1,1,25.98,"2022-07-09 01:00:42.810327","2022-07-23 22:11:54.491515"
761,1,1,25.7,"2022-07-23 05:40:17.120269","2022-07-23 22:11:54.504272"
762,1,1,27.73,"2022-06-27 08:43:03.507570","2022-07-23 22:11:54.512073"
763,1,1,26.7,"2022-07-11 13:09:44.978658","2022-07-23 22:11:54.520581"
764,1,1,25.9,"2022-06-26 11:17:45.670068","2022-07-23 22:11:54.531634"
765,1,1,25.03,"2022-07-08 22:05:04.269882","2022-07-23 22:11:54.540984"
766,1,1,25.21,"2022-07-13 02:14:33.052938","2022-07-23 22:11:54.553639"
767,1,1,26.42,"2022-07-19 06:06:24.293503","2022-07-23 22:11:54.563719"
768,1,1,25.33,"2022-07-22 22:31:56.115749","2022-07-23 22:11:54.573124"
769,1,1,27.2,"2022-07-17 02:02:44.695937","2022-07-23 22:11:54.582190"
770,1,1,26.04,"2022-07-15 09:23:55.553246","2022-07-23 22:11:54.590590"
771,1,1,25.21,"2022-06-25 20:24:10.828261","2022-07-23 22:11:54.598665"
772,1,1,26.13,"2022-06-24 01:05:51.235579","2022-07-23 22:11:54.614277"
773,1,1,26.49,"2022-07-16 17:48:57.798609","2022-07-23 22:11:54.623809"
774,1,1,25.88,"2022-07-15 09:04:38.282070","2022-07-23 22:11:54.631669"
775,1,1,25.96,"2022-07-15 18:07:48.188923","2022-07-23 22:11:54.643242"
776,1,1,26.35,"2022-06-25 02:19:03.424272","2022-07-23 22:11:54.650016"
777,1,1,25.35,"2022-07-07 03:15:32.389035","2022-07-23 22:11:54.657079"
778,1,1,27.35,"2022-07-20 14:07:00.712802","2022-07-23 22:11:54.664299"
779,1,1,27.01,"2022-07-15 22:18:07.487485","2022-07-23 22:11:54.670525"
780,1,1,26.72,"2022-07-16 20:25:01.288938","2022-07-23 22:11:54.677554"
781,1,1,25.27,"2022-07-03 02:50:13.249348","2022-07-23 22:11:54.687678"
782,1,1,26.44,"2022-07-06 13:29:06.501133","2022-07-23 22:11:54.695946"
783,1,1,25.93,"2022-07-21 20:24:00.668107","2022-07-23 22:11:54.704538"
784,1,1,27.31,"2022-07-18 18:45:00.898014","2022-07-23 22:11:54.712656"
785,1,1,27.16,"2022-07-06 23:49:14.490745","2022-07-23 22:11:54.721080"
786,1,1,27.98,"2022-07-07 14:20:03.069777","2022-07-23 22:11:54.728831"
787,1,1,25.75,"2022-07-02 02:12:14.592610","2022-07-23 22:11:54.736956"
788,1,1,27.82,"2022-06-27 09:46:53.361326","2022-07-23 22:11:54.744031"
789,1,1,25.11,"2022-06-26 06:25:50.561532","2022-07-23 22:11:54.750820"
790,1,1,25.34,"2022-07-10 06:03:51.782973","2022-07-23 22:11:54.758605"
791,1,1,27.66,"2022-06-28 16:02:03.881756","2022-07-23 22:11:54.774581"
792,1,1,26.58,"2022-07-02 22:47:14.427108","2022-07-23 22:11:54.796357"
793,1,1,27.92,"2022-07-02 06:02:42.857552","2022-07-23 22:11:54.810655"
794,1,1,27.67,"2022-07-22 00:19:17.124066","2022-07-23 22:11:54.822131"
795,1,1,25.04,"2022-07-01 01:00:54.176021","2022-07-23 22:11:54.834148"
796,1,1,25.43,"2022-07-12 09:11:03.285153","2022-07-23 22:11:54.854914"
797,1,1,27.34,"2022-07-21 07:47:05.364483","2022-07-23 22:11:54.873026"
798,1,1,25.54,"2022-07-11 05:27:09.264218","2022-07-23 22:11:54.886211"
799,1,1,27.81,"2022-07-12 21:40:18.626679","2022-07-23 22:11:54.895517"
800,1,1,25.27,"2022-07-09 07:34:17.742391","2022-07-23 22:11:54.906394"
801,1,1,25.76,"2022-06-25 18:21:10.139352","2022-07-23 22:11:54.914893"
802,1,1,27.53,"2022-06-25 17:29:30.215737","2022-07-23 22:11:54.924221"
803,1,1,27.36,"2022-07-13 18:58:58.880845","2022-07-23 22:11:54.940543"
804,1,1,25.47,"2022-07-18 01:36:53.509827","2022-07-23 22:11:54.955512"
805,1,1,25.14,"2022-06-30 17:49:44.006018","2022-07-23 22:11:54.968682"
806,1,1,27.59,"2022-07-15 03:23:09.237836","2022-07-23 22:11:54.979134"
807,1,1,27.0,"2022-06-24 05:27:15.743981","2022-07-23 22:11:54.991882"
808,1,1,25.46,"2022-06-28 18:00:03.507792","2022-07-23 22:11:55.005927"
809,1,1,26.93,"2022-07-20 16:24:02.415940","2022-07-23 22:11:55.020172"
810,1,1,26.11,"2022-07-11 22:15:22.403162","2022-07-23 22:11:55.028794"
811,1,1,25.68,"2022-07-02 21:02:47.103433","2022-07-23 22:11:55.041777"
812,1,1,28.0,"2022-07-08 19:49:09.099148","2022-07-23 22:11:55.052853"
813,1,1,25.62,"2022-06-28 08:26:20.439248","2022-07-23 22:11:55.061492"
814,1,1,26.8,"2022-07-07 08:59:12.333464","2022-07-23 22:11:55.071767"
815,1,1,25.59,"2022-07-13 21:12:01.997130","2022-07-23 22:11:55.081879"
816,1,1,25.96,"2022-07-04 19:11:54.928954","2022-07-23 22:11:55.099978"
817,1,1,27.38,"2022-07-04 04:21:40.583110","2022-07-23 22:11:55.109402"
818,1,1,26.0,"2022-07-02 18:55:30.781349","2022-07-23 22:11:55.122955"
819,1,1,26.81,"2022-07-02 14:47:56.550941","2022-07-23 22:11:55.134686"
820,1,1,27.85,"2022-06-30 11:17:28.171195","2022-07-23 22:11:55.145173"
821,1,1,27.67,"2022-07-22 16:48:46.517878","2022-07-23 22:11:55.157837"
822,1,1,25.9,"2022-07-15 05:22:31.756044","2022-07-23 22:11:55.170382"
823,1,1,27.62,"2022-07-14 21:09:22.125104","2022-07-23 22:11:55.183844"
824,1,1,26.46,"2022-06-24 18:41:18.161090","2022-07-23 22:11:55.192950"
825,1,1,27.58,"2022-07-08 15:12:23.573967","2022-07-23 22:11:55.201642"
826,1,1,25.76,"2022-07-15 13:01:42.060180","2022-07-23 22:11:55.209422"
827,1,1,27.63,"2022-07-21 06:18:46.468864","2022-07-23 22:11:55.217868"
828,1,1,25.19,"2022-07-05 04:27:28.576266","2022-07-23 22:11:55.229729"
829,1,1,27.39,"2022-07-20 05:34:08.861417","2022-07-23 22:11:55.251644"
830,1,1,26.75,"2022-07-17 03:41:57.332825","2022-07-23 22:11:55.259158"
831,1,1,27.53,"2022-06-24 00:58:55.930977","2022-07-23 22:11:55.267917"
832,1,1,27.23,"2022-06-25 17:14:36.960020","2022-07-23 22:11:55.274596"
833,1,1,27.18,"2022-07-07 23:35:47.827803","2022-07-23 22:11:55.282130"
834,1,1,25.3,"2022-07-05 19:50:20.849909","2022-07-23 22:11:55.290813"
835,1,1,25.32,"2022-07-17 10:06:50.400306","2022-07-23 22:11:55.298575"
836,1,1,26.84,"2022-07-02 12:36:49.824966","2022-07-23 22:11:55.305939"
837,1,1,27.11,"2022-07-16 09:23:29.046872","2022-07-23 22:11:55.320076"
838,1,1,25.48,"2022-06-27 15:24:13.534955","2022-07-23 22:11:55.331114"
839,1,1,25.83,"2022-07-14 04:31:49.963819","2022-07-23 22:11:55.353123"
840,1,1,27.61,"2022-07-12 15:18:13.060014","2022-07-23 22:11:55.364661"
841,1,1,26.44,"2022-07-02 07:51:19.887700","2022-07-23 22:11:55.378280"
842,1,1,25.61,"2022-07-09 06:31:16.075780","2022-07-23 22:11:55.385860"
843,1,1,27.37,"2022-07-05 05:51:50.234176","2022-07-23 22:11:55.405740"
844,1,1,27.78,"2022-07-01 17:48:12.837179","2022-07-23 22:11:55.417886"
845,1,1,27.52,"2022-07-21 03:45:04.576050","2022-07-23 22:11:55.427086"
846,1,1,25.79,"2022-07-12 05:32:37.448423","2022-07-23 22:11:55.437731"
847,1,1,27.16,"2022-06-24 07:24:54.172011","2022-07-23 22:11:55.446079"
848,1,1,25.54,"2022-07-13 16:58:28.263996","2022-07-23 22:11:55.463080"
849,1,1,25.53,"2022-06-29 22:59:47.897764","2022-07-23 22:11:55.474981"
850,1,1,26.28,"2022-07-16 12:14:18.189383","2022-07-23 22:11:55.485175"
851,1,1,25.09,"2022-06-24 08:51:29.223705","2022-07-23 22:11:55.493825"
852,1,1,25.7,"2022-07-05 15:43:37.520355","2022-07-23 22:11:55.501118"
853,1,1,26.84,"2022-07-10 05:25:20.065458","2022-07-23 22:11:55.508236"
854,1,1,25.31,"2022-06-24 12:35:02.407260","2022-07-23 22:11:55.516695"
855,1,1,26.49,"2022-07-17 02:27:41.936520","2022-07-23 22:11:55.530388"
856,1,1,27.44,"2022-06-26 02:14:36.463833","2022-07-23 22:11:55.540369"
857,1,1,27.49,"2022-06-24 01:06:33.603448","2022-07-23 22:11:55.548423"
858,1,1,25.9,"2022-07-03 17:08:27.798492","2022-07-23 22:11:55.555005"
859,1,1,25.15,"2022-07-16 23:16:07.230625","2022-07-23 22:11:55.562248"
860,1,1,26.58,"2022-07-23 21:22:13.133326","2022-07-23 22:11:55.568606"
861,1,1,25.58,"2022-07-08 01:14:26.915562","2022-07-23 22:11:55.578645"
862,1,1,27.66,"2022-07-14 13:56:50.408427","2022-07-23 22:11:55.588464"
863,1,1,25.09,"2022-06-26 10:09:08.709532","2022-07-23 22:11:55.599998"
864,1,1,27.06,"2022-07-16 11:23:53.529143","2022-07-23 22:11:55.608298"
865,1,1,25.14,"2022-07-15 20:39:44.633465","2022-07-23 22:11:55.615236"
866,1,1,26.89,"2022-06-24 02:50:44.061476","2022-07-23 22:11:55.621782"
867,1,1,26.4,"2022-07-15 16:02:35.366679","2022-07-23 22:11:55.629202"
868,1,1,25.48,"2022-07-08 11:39:01.708637","2022-07-23 22:11:55.636347"
869,1,1,25.86,"2022-07-02 07:33:11.775142","2022-07-23 22:11:55.646062"
870,1,1,26.05,"2022-07-13 12:24:53.744264","2022-07-23 22:11:55.659926"
871,1,1,25.69,"2022-06-24 04:24:26.898773","2022-07-23 22:11:55.669777"
872,1,1,25.35,"2022-06-26 21:45:44.533579","2022-07-23 22:11:55.681216"
873,1,1,25.99,"2022-07-06 00:21:14.143853","2022-07-23 22:11:55.694336"
874,1,1,27.36,"2022-07-11 21:26:10.325223","2022-07-23 22:11:55.705286"
875,1,1,26.53,"2022-07-10 10:18:43.082475","2022-07-23 22:11:55.714243"
876,1,1,25.97,"2022-07-09 15:44:49.448443","2022-07-23 22:11:55.723035"
877,1,1,27.29,"2022-07-17 04:13:10.729000","2022-07-23 22:11:55.735403"
878,1,1,26.13,"2022-06-30 01:16:29.952073","2022-07-23 22:11:55.752214"
879,1,1,27.07,"2022-06-28 23:41:38.258740","2022-07-23 22:11:55.761505"
880,1,1,25.06,"2022-07-07 14:13:13.544804","2022-07-23 22:11:55.774745"
881,1,1,26.36,"2022-06-28 23:27:27.498233","2022-07-23 22:11:55.786211"
882,1,1,25.4,"2022-07-15 09:44:01.467156","2022-07-23 22:11:55.794420"
883,1,1,27.9,"2022-07-07 16:45:38.866362","2022-07-23 22:11:55.805108"
884,1,1,27.9,"2022-07-05 03:16:06.153429","2022-07-23 22:11:55.814270"
885,1,1,25.12,"2022-07-12 02:54:30.495009","2022-07-23 22:11:55.831042"
886,1,1,25.22,"2022-07-17 10:56:40.812344","2022-07-23 22:11:55.845292"
887,1,1,27.39,"2022-07-13 04:46:15.672670","2022-07-23 22:11:55.860557"
888,1,1,25.4,"2022-07-16 23:01:32.739108","2022-07-23 22:11:55.872132"
889,1,1,25.11,"2022-07-17 02:06:05.286564","2022-07-23 22:11:55.882325"
890,1,1,27.28,"2022-07-06 11:26:54.886568","2022-07-23 22:11:55.892696"
891,1,1,25.93,"2022-07-01 11:33:18.921681","2022-07-23 22:11:55.901911"
892,1,1,25.42,"2022-07-02 22:17:33.272666","2022-07-23 22:11:55.924136"
893,1,1,26.71,"2022-07-09 00:32:46.735396","2022-07-23 22:11:55.938172"
894,1,1,26.47,"2022-07-03 08:54:59.456249","2022-07-23 22:11:55.954088"
895,1,1,26.63,"2022-07-21 04:56:29.145106","2022-07-23 22:11:55.963899"
896,1,1,26.77,"2022-07-15 01:25:06.614371","2022-07-23 22:11:55.976110"
897,1,1,25.85,"2022-07-21 21:59:49.288631","2022-07-23 22:11:55.990534"
898,1,1,26.33,"2022-07-09 18:54:38.236928","2022-07-23 22:11:56.011653"
899,1,1,26.44,"2022-07-07 16:15:06.058003","2022-07-23 22:11:56.034075"
900,1,1,26.11,"2022-07-14 20:20:16.887489","2022-07-23 22:11:56.047993"
901,1,1,25.91,"2022-07-22 01:45:00.333906","2022-07-23 22:11:56.060884"
902,1,1,26.45,"2022-06-26 15:14:44.631321","2022-07-23 22:11:56.079081"
903,1,1,25.49,"2022-07-06 18:47:04.147902","2022-07-23 22:11:56.088966"
904,1,1,26.62,"2022-07-16 02:34:01.300705","2022-07-23 22:11:56.103451"
905,1,1,27.45,"2022-07-14 17:19:02.607250","2022-07-23 22:11:56.116029"
906,1,1,25.73,"2022-07-06 15:28:07.682006","2022-07-23 22:11:56.127507"
907,1,1,26.36,"2022-07-10 18:22:53.866351","2022-07-23 22:11:56.137935"
908,1,1,25.94,"2022-07-12 19:24:02.761939","2022-07-23 22:11:56.148010"
909,1,1,27.54,"2022-07-08 06:33:14.343791","2022-07-23 22:11:56.158619"
910,1,1,27.45,"2022-07-20 22:41:14.199288","2022-07-23 22:11:56.171091"
911,1,1,27.96,"2022-07-02 06:37:22.547279","2022-07-23 22:11:56.188330"
912,1,1,26.65,"2022-07-20 14:29:42.421326","2022-07-23 22:11:56.203469"
913,1,1,25.51,"2022-07-14 16:19:01.520438","2022-07-23 22:11:56.216736"
914,1,1,25.52,"2022-06-26 20:54:57.704643","2022-07-23 22:11:56.232746"
915,1,1,26.23,"2022-07-04 13:23:11.519393","2022-07-23 22:11:56.243880"
916,1,1,26.99,"2022-07-09 02:35:32.213242","2022-07-23 22:11:56.259962"
917,1,1,25.99,"2022-07-21 01:10:03.216813","2022-07-23 22:11:56.269612"
918,1,1,27.61,"2022-07-10 15:10:26.112391","2022-07-23 22:11:56.278557"
919,1,1,26.11,"2022-06-29 02:36:00.746539","2022-07-23 22:11:56.299422"
920,1,1,27.77,"2022-07-19 23:41:30.695937","2022-07-23 22:11:56.315077"
921,1,1,25.57,"2022-06-25 07:09:55.924815","2022-07-23 22:11:56.333220"
922,1,1,26.28,"2022-07-12 07:50:56.823983","2022-07-23 22:11:56.345782"
923,1,1,27.78,"2022-07-12 10:07:18.117916","2022-07-23 22:11:56.359036"
924,1,1,27.61,"2022-07-06 01:54:26.049569","2022-07-23 22:11:56.370243"
925,1,1,27.32,"2022-07-21 13:14:36.277688","2022-07-23 22:11:56.380317"
926,1,1,26.59,"2022-06-26 08:18:12.659086","2022-07-23 22:11:56.387017"
927,1,1,27.7,"2022-07-05 09:21:05.953271","2022-07-23 22:11:56.394307"
928,1,1,25.49,"2022-07-02 17:58:37.430334","2022-07-23 22:11:56.401951"
929,1,1,25.96,"2022-07-02 02:14:38.472610","2022-07-23 22:11:56.409648"
930,1,1,27.77,"2022-06-24 18:04:20.606362","2022-07-23 22:11:56.424133"
931,1,1,26.41,"2022-07-03 00:17:16.095071","2022-07-23 22:11:56.436146"
932,1,1,27.36,"2022-07-14 17:36:58.388278","2022-07-23 22:11:56.447302"
933,1,1,25.22,"2022-07-08 00:57:21.449726","2022-07-23 22:11:56.458420"
934,1,1,27.78,"2022-07-14 14:43:57.690338","2022-07-23 22:11:56.466683"
935,1,1,25.85,"2022-07-15 04:27:39.164630","2022-07-23 22:11:56.482143"
936,1,1,26.06,"2022-07-11 08:21:21.298320","2022-07-23 22:11:56.496181"
937,1,1,25.68,"2022-07-09 05:51:34.900142","2022-07-23 22:11:56.505796"
938,1,1,25.94,"2022-07-12 04:20:16.880018","2022-07-23 22:11:56.513356"
939,1,1,25.03,"2022-07-04 21:05:26.832414","2022-07-23 22:11:56.520185"
940,1,1,28.0,"2022-07-08 10:54:35.112985","2022-07-23 22:11:56.527489"
941,1,1,27.12,"2022-07-04 23:01:08.308213","2022-07-23 22:11:56.537121"
942,1,1,25.92,"2022-07-18 11:43:55.908075","2022-07-23 22:11:56.546486"
943,1,1,25.11,"2022-06-28 18:55:23.160285","2022-07-23 22:11:56.555381"
944,1,1,26.73,"2022-07-11 02:20:08.805980","2022-07-23 22:11:56.564052"
945,1,1,26.87,"2022-07-01 08:08:34.074012","2022-07-23 22:11:56.572271"
946,1,1,27.39,"2022-07-04 13:00:06.139926","2022-07-23 22:11:56.579135"
947,1,1,27.1,"2022-07-18 22:24:22.910041","2022-07-23 22:11:56.586568"
948,1,1,26.56,"2022-07-23 15:31:46.812934","2022-07-23 22:11:56.592980"
949,1,1,26.44,"2022-07-15 15:10:46.826206","2022-07-23 22:11:56.604036"
950,1,1,27.48,"2022-07-06 07:03:42.338344","2022-07-23 22:11:56.616065"
951,1,1,26.03,"2022-07-05 14:16:51.166676","2022-07-23 22:11:56.625065"
